Observation Date,Day Of Week,Ascendant Sign,Ascendant Deg,Moon Illum %,Moon Phase,Moon Nakshatra,Moon Nakshatra (ML),Nakshatra No,Pada,Sun Sign,Sun Deg,Sun House,Sun Dignity,Moon Sign,Moon Deg,Moon House,Moon Dignity,Mercury Sign,Mercury Deg,Mercury House,Mercury Dignity,Venus Sign,Venus Deg,Venus House,Venus Dignity,Mars Sign,Mars Deg,Mars House,Mars Dignity,Jupiter Sign,Jupiter Deg,Jupiter House,Jupiter Dignity,Saturn Sign,Saturn Deg,Saturn House,Saturn Dignity,Rahu Sign,Rahu Deg,Rahu House,Rahu Dignity
2023-06-21,Wednesday,Capricorn,13,14,Waxing,Ashlesha,ആയില്യം,9,2,Gemini,6,6,,Cancer,20,7,,Taurus,25,5,,Cancer,20,7,,Cancer,25,7,DEBILITATED,Aries,13,4,,Aquarius,13,2,,Aries,8,4,
2023-06-19,Monday,Capricorn,11,4,Waxing,Punarvasu,പുണർതം,7,2,Gemini,4,6,,Gemini,26,6,,Taurus,21,5,,Cancer,19,7,,Cancer,24,7,DEBILITATED,Aries,13,4,,Aquarius,13,2,,Aries,8,4,
2023-06-17,Saturday,Capricorn,8,0,Waning,Mrigashira,മകയിരം,5,3,Gemini,2,6,,Gemini,2,6,,Taurus,18,5,,Cancer,17,7,,Cancer,22,7,DEBILITATED,Aries,13,4,,Aquarius,13,2,,Aries,9,4,
2023-06-14,Wednesday,Capricorn,5,10,Waning,Bharani,ഭരണി,2,4,Gemini,0,5,,Aries,24,4,,Taurus,12,5,,Cancer,15,7,,Cancer,21,7,DEBILITATED,Aries,12,4,,Aquarius,13,2,,Aries,9,4,
2023-06-12,Monday,Capricorn,3,25,Waning,Revati,രേവതി,27,4,Taurus,28,5,,Pisces,27,3,,Taurus,9,5,,Cancer,13,7,,Cancer,19,7,DEBILITATED,Aries,12,4,,Aquarius,13,2,,Aries,9,4,
2023-06-10,Saturday,Capricorn,1,47,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,3,Taurus,26,5,,Pisces,0,2,,Taurus,5,5,,Cancer,11,7,,Cancer,18,7,DEBILITATED,Aries,11,4,,Aquarius,13,2,,Aries,9,4,
2023-06-07,Wednesday,Sagittarius,28,79,Waning,Shravana,തിരുവോണം,22,3,Taurus,23,6,,Capricorn,17,2,,Taurus,1,6,,Cancer,8,8,,Cancer,16,8,DEBILITATED,Aries,11,5,,Aquarius,13,3,,Aries,9,5,
2023-06-05,Monday,Sagittarius,25,95,Waning,Purva Ashadha,പൂരാടം,20,2,Taurus,21,6,,Sagittarius,18,1,,Aries,28,5,,Cancer,6,8,,Cancer,15,8,DEBILITATED,Aries,10,5,,Aquarius,13,3,,Aries,9,5,
2023-06-03,Saturday,Sagittarius,23,100,Waxing,Jyeshtha,തൃക്കേട്ട,18,1,Taurus,19,6,,Scorpio,19,12,DEBILITATED,Aries,25,5,,Cancer,4,8,,Cancer,14,8,DEBILITATED,Aries,10,5,,Aquarius,13,3,,Aries,9,5,
2023-05-31,Wednesday,Sagittarius,20,89,Waxing,Swati,ചോതി,15,1,Taurus,16,6,,Libra,8,11,,Aries,22,5,,Cancer,2,8,,Cancer,12,8,DEBILITATED,Aries,9,5,,Aquarius,13,3,,Aries,9,5,
2023-05-29,Monday,Sagittarius,18,73,Waxing,Hasta,അത്തം,13,1,Taurus,14,6,,Virgo,12,10,,Aries,20,5,,Cancer,0,7,,Cancer,11,8,DEBILITATED,Aries,9,5,,Aquarius,13,3,,Aries,9,5,
2023-05-27,Saturday,Sagittarius,17,55,Waxing,Purva Phalguni,പൂരം,11,2,Taurus,12,6,,Leo,18,9,,Aries,18,5,,Gemini,28,7,,Cancer,10,8,DEBILITATED,Aries,8,5,,Aquarius,13,3,,Aries,9,5,
2023-05-24,Wednesday,Sagittarius,14,27,Waxing,Pushya,പൂയ്യം,8,3,Taurus,10,6,,Cancer,12,8,,Aries,15,5,,Gemini,24,7,,Cancer,8,8,DEBILITATED,Aries,8,5,,Aquarius,13,3,,Aries,9,5,
2023-05-22,Monday,Sagittarius,12,12,Waxing,Ardra,തിരുവാതിര,6,4,Taurus,8,6,,Gemini,18,7,,Aries,14,5,,Gemini,22,7,,Cancer,7,8,DEBILITATED,Aries,7,5,,Aquarius,12,3,,Aries,10,5,
2023-05-20,Saturday,Sagittarius,10,2,Waxing,Rohini,രോഹിണി,4,4,Taurus,6,6,,Taurus,23,6,EXALTED,Aries,13,5,,Gemini,20,7,,Cancer,6,8,DEBILITATED,Aries,7,5,,Aquarius,12,3,,Aries,10,5,
2023-05-17,Wednesday,Sagittarius,7,3,Waning,Bharani,ഭരണി,2,1,Taurus,3,6,,Aries,14,5,,Aries,12,5,,Gemini,17,7,,Cancer,4,8,DEBILITATED,Aries,6,5,,Aquarius,12,3,,Aries,10,5,
2023-05-15,Monday,Sagittarius,5,14,Waning,Revati,രേവതി,27,1,Taurus,1,6,,Pisces,17,4,,Aries,12,5,,Gemini,15,7,,Cancer,3,8,DEBILITATED,Aries,6,5,,Aquarius,12,3,,Aries,10,5,
2023-05-13,Saturday,Sagittarius,4,33,Waning,Shatabhisha,ചതയം,24,4,Aries,29,5,EXALTED,Aquarius,19,3,,Aries,12,5,,Gemini,13,7,,Cancer,2,8,DEBILITATED,Aries,5,5,,Aquarius,12,3,,Aries,10,5,
2023-05-10,Wednesday,Sagittarius,1,67,Waning,Uttara Ashadha,ഉത്രാടം,21,3,Aries,26,5,EXALTED,Capricorn,6,2,,Aries,12,5,,Gemini,10,7,,Cancer,0,8,DEBILITATED,Aries,5,5,,Aquarius,12,3,,Aries,10,5,
2023-05-08,Monday,Scorpio,29,86,Waning,Mula,മൂലം,19,3,Aries,24,6,EXALTED,Sagittarius,8,2,,Aries,13,6,,Gemini,7,8,,Gemini,29,8,,Aries,4,6,,Aquarius,12,4,,Aries,10,6,
2023-05-06,Saturday,Scorpio,27,98,Waning,Anuradha,അനിഴം,17,2,Aries,22,6,EXALTED,Scorpio,10,1,DEBILITATED,Aries,14,6,,Gemini,5,8,,Gemini,28,8,,Aries,4,6,,Aquarius,12,4,,Aries,10,6,
2023-05-03,Wednesday,Scorpio,25,97,Waxing,Chitra,ചിത്തിര,14,2,Aries,19,6,EXALTED,Libra,0,11,,Aries,16,6,,Gemini,2,8,,Gemini,27,8,,Aries,3,6,,Aquarius,11,4,,Aries,10,6,
2023-05-01,Monday,Scorpio,23,87,Waxing,Uttara Phalguni,ഉത്രം,12,3,Aries,17,6,EXALTED,Virgo,4,11,,Aries,17,6,,Gemini,0,7,,Gemini,25,8,,Aries,2,6,,Aquarius,11,4,,Aries,10,6,
2023-04-29,Saturday,Scorpio,21,71,Waxing,Magha,മകം,10,3,Aries,15,6,EXALTED,Leo,10,10,,Aries,18,6,,Taurus,28,7,,Gemini,24,8,,Aries,2,6,,Aquarius,11,4,,Aries,10,6,
2023-04-26,Wednesday,Scorpio,19,43,Waxing,Pushya,പൂയ്യം,8,1,Aries,12,6,EXALTED,Cancer,4,9,,Aries,20,6,,Taurus,24,7,,Gemini,23,8,,Aries,1,6,,Aquarius,11,4,,Aries,10,6,
2023-04-24,Monday,Scorpio,17,25,Waxing,Ardra,തിരുവാതിര,6,1,Aries,10,6,EXALTED,Gemini,10,8,,Aries,21,6,,Taurus,22,7,,Gemini,22,8,,Aries,1,6,,Aquarius,11,4,,Aries,10,6,
2023-04-22,Saturday,Scorpio,15,10,Waxing,Rohini,രോഹിണി,4,2,Aries,9,6,EXALTED,Taurus,15,7,EXALTED,Aries,21,6,,Taurus,20,7,,Gemini,21,8,,Aries,0,6,,Aquarius,11,4,,Aries,10,6,
2023-04-19,Wednesday,Scorpio,13,0,Waning,Ashwini,അശ്വതി,1,2,Aries,6,6,EXALTED,Aries,5,6,,Aries,21,6,,Taurus,16,7,,Gemini,19,8,,Aries,0,5,,Aquarius,10,4,,Aries,10,6,
2023-04-17,Monday,Scorpio,11,5,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Aries,4,6,EXALTED,Pisces,7,5,,Aries,21,6,,Taurus,14,7,,Gemini,18,8,,Pisces,29,5,,Aquarius,10,4,,Aries,10,6,
2023-04-15,Saturday,Scorpio,10,20,Waning,Shatabhisha,ചതയം,24,1,Aries,2,6,EXALTED,Aquarius,8,4,,Aries,20,6,,Taurus,12,7,,Gemini,17,8,,Pisces,29,5,,Aquarius,10,4,,Aries,10,6,
2023-04-12,Wednesday,Scorpio,7,53,Waning,Purva Ashadha,പൂരാടം,20,4,Pisces,29,5,,Sagittarius,25,2,,Aries,18,6,,Taurus,8,7,,Gemini,15,8,,Pisces,28,5,,Aquarius,10,4,,Aries,10,6,
2023-04-10,Monday,Scorpio,5,75,Waning,Jyeshtha,തൃക്കേട്ട,18,4,Pisces,27,5,,Scorpio,27,1,DEBILITATED,Aries,16,6,,Taurus,6,7,,Gemini,14,8,,Pisces,27,5,,Aquarius,10,4,,Aries,10,6,
2023-04-08,Saturday,Scorpio,4,91,Waning,Vishakha,വിശാഖം,16,4,Pisces,25,5,,Scorpio,0,1,DEBILITATED,Aries,14,6,,Taurus,3,7,,Gemini,13,8,,Pisces,27,5,,Aquarius,9,4,,Aries,10,6,
2023-04-05,Wednesday,Scorpio,1,100,Waxing,Hasta,അത്തം,13,4,Pisces,22,5,,Virgo,21,11,,Aries,10,6,,Taurus,0,6,,Gemini,12,8,,Pisces,26,5,,Aquarius,9,4,,Aries,10,6,
2023-04-03,Monday,Scorpio,0,96,Waxing,Purva Phalguni,പൂരം,11,4,Pisces,20,6,,Leo,26,11,,Aries,7,7,,Aries,28,7,,Gemini,11,9,,Pisces,26,6,,Aquarius,9,5,,Aries,10,7,
2023-04-01,Saturday,Libra,28,85,Waxing,Magha,മകം,10,1,Pisces,18,6,,Leo,2,11,,Aries,3,7,,Aries,25,7,,Gemini,10,9,,Pisces,25,6,,Aquarius,9,5,,Aries,10,7,
2023-03-29,Wednesday,Libra,25,60,Waxing,Punarvasu,പുണർതം,7,2,Pisces,15,6,,Gemini,26,9,,Pisces,28,6,DEBILITATED,Aries,22,7,,Gemini,8,9,,Pisces,24,6,,Aquarius,8,5,,Aries,10,7,
2023-03-27,Monday,Libra,24,41,Waxing,Mrigashira,മകയിരം,5,3,Pisces,13,6,,Gemini,2,9,,Pisces,24,6,DEBILITATED,Aries,19,7,,Gemini,7,9,,Pisces,24,6,,Aquarius,8,5,,Aries,10,7,
2023-03-25,Saturday,Libra,22,22,Waxing,Krittika,കാർത്തിക,3,4,Pisces,11,6,,Taurus,7,8,EXALTED,Pisces,20,6,DEBILITATED,Aries,17,7,,Gemini,6,9,,Pisces,24,6,,Aquarius,8,5,,Aries,10,7,
2023-03-22,Wednesday,Libra,20,3,Waxing,Revati,രേവതി,27,4,Pisces,8,6,,Pisces,27,6,,Pisces,14,6,DEBILITATED,Aries,13,7,,Gemini,5,9,,Pisces,23,6,,Aquarius,8,5,,Aries,10,7,
2023-03-20,Monday,Libra,18,1,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,3,Pisces,6,6,,Aquarius,28,5,,Pisces,10,6,DEBILITATED,Aries,11,7,,Gemini,4,9,,Pisces,22,6,,Aquarius,7,5,,Aries,10,7,
2023-03-18,Saturday,Libra,16,10,Waning,Dhanishta,അവിട്ടം,23,2,Pisces,4,6,,Capricorn,28,4,,Pisces,6,6,DEBILITATED,Aries,8,7,,Gemini,3,9,,Pisces,22,6,,Aquarius,7,5,,Aries,10,7,
2023-03-15,Wednesday,Libra,14,38,Waning,Purva Ashadha,പൂരാടം,20,1,Pisces,1,6,,Sagittarius,15,3,,Pisces,0,5,DEBILITATED,Aries,5,7,,Gemini,1,9,,Pisces,21,6,,Aquarius,7,5,,Aries,11,7,
2023-03-13,Monday,Libra,12,61,Waning,Jyeshtha,തൃക്കേട്ട,18,1,Aquarius,29,5,,Scorpio,17,2,DEBILITATED,Aquarius,26,5,,Aries,2,7,,Gemini,1,9,,Pisces,21,6,,Aquarius,7,5,,Aries,11,7,
2023-03-11,Saturday,Libra,23,80,Waning,Vishakha,വിശാഖം,16,1,Aquarius,27,5,,Libra,21,1,,Aquarius,22,5,,Aries,0,7,,Gemini,0,8,,Pisces,20,6,,Aquarius,6,5,,Aries,11,7,
2023-03-08,Wednesday,Libra,21,97,Waning,Hasta,അത്തം,13,1,Aquarius,24,5,,Virgo,13,12,,Aquarius,17,5,,Pisces,26,6,EXALTED,Taurus,28,8,,Pisces,20,6,,Aquarius,6,5,,Aries,11,7,
2023-03-06,Monday,Libra,19,100,Waxing,Purva Phalguni,പൂരം,11,2,Aquarius,22,5,,Leo,18,11,,Aquarius,13,5,,Pisces,24,6,EXALTED,Taurus,27,8,,Pisces,19,6,,Aquarius,6,5,,Aries,11,7,
2023-03-04,Saturday,Libra,17,95,Waxing,Ashlesha,ആയില്യം,9,3,Aquarius,20,5,,Cancer,24,10,,Aquarius,10,5,,Pisces,22,6,EXALTED,Taurus,27,8,,Pisces,19,6,,Aquarius,6,5,,Aries,11,7,
2023-03-01,Wednesday,Libra,15,76,Waxing,Ardra,തിരുവാതിര,6,4,Aquarius,17,5,,Gemini,18,9,,Aquarius,4,5,,Pisces,18,6,EXALTED,Taurus,25,8,,Pisces,18,6,,Aquarius,5,5,,Aries,12,7,
2023-02-27,Monday,Libra,13,58,Waxing,Mrigashira,മകയിരം,5,1,Aquarius,15,5,,Taurus,24,8,EXALTED,Aquarius,1,5,,Pisces,15,6,EXALTED,Taurus,25,8,,Pisces,18,6,,Aquarius,5,5,,Aries,12,7,
2023-02-25,Saturday,Libra,12,38,Waxing,Krittika,കാർത്തിക,3,1,Aquarius,13,5,,Taurus,0,7,EXALTED,Capricorn,28,4,,Pisces,13,6,EXALTED,Taurus,24,8,,Pisces,17,6,,Aquarius,5,5,,Aries,12,7,
2023-02-22,Wednesday,Libra,9,11,Waxing,Revati,രേവതി,27,1,Aquarius,10,5,,Pisces,19,6,,Capricorn,23,4,,Pisces,9,6,EXALTED,Taurus,23,8,,Pisces,16,6,,Aquarius,4,5,,Aries,12,7,
2023-02-20,Monday,Libra,7,1,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Aquarius,8,5,,Aquarius,20,5,,Capricorn,20,4,,Pisces,7,6,EXALTED,Taurus,22,8,,Pisces,16,6,,Aquarius,4,5,,Aries,12,7,
2023-02-18,Saturday,Libra,6,2,Waning,Shravana,തിരുവോണം,22,4,Aquarius,6,5,,Capricorn,20,4,,Capricorn,17,4,,Pisces,4,6,EXALTED,Taurus,21,8,,Pisces,16,6,,Aquarius,4,5,,Aries,12,7,
2023-02-15,Wednesday,Libra,3,24,Waning,Mula,മൂലം,19,2,Aquarius,3,5,,Sagittarius,5,3,,Capricorn,12,4,,Pisces,1,6,EXALTED,Taurus,20,8,,Pisces,15,6,,Aquarius,3,5,,Aries,13,7,
2023-02-13,Monday,Libra,1,45,Waning,Anuradha,അനിഴം,17,2,Aquarius,1,5,,Scorpio,7,2,DEBILITATED,Capricorn,10,4,,Aquarius,28,5,,Taurus,20,8,,Pisces,14,6,,Aquarius,3,5,,Aries,13,7,
2023-02-11,Saturday,Libra,0,66,Waning,Swati,ചോതി,15,2,Capricorn,29,5,,Libra,11,2,,Capricorn,7,5,,Aquarius,26,6,,Taurus,19,9,,Pisces,14,7,,Aquarius,3,6,,Aries,13,8,
2023-02-08,Wednesday,Virgo,27,90,Waning,Uttara Phalguni,ഉത്രം,12,3,Capricorn,26,5,,Virgo,3,1,,Capricorn,3,5,,Aquarius,22,6,,Taurus,18,9,,Pisces,13,7,,Aquarius,3,6,,Aries,13,8,
2023-02-06,Monday,Virgo,26,98,Waning,Magha,മകം,10,3,Capricorn,24,5,,Leo,9,12,,Capricorn,0,5,,Aquarius,20,6,,Taurus,18,9,,Pisces,13,7,,Aquarius,2,6,,Aries,13,8,
2023-02-04,Saturday,Virgo,24,99,Waxing,Pushya,പൂയ്യം,8,4,Capricorn,22,5,,Cancer,15,11,,Sagittarius,28,4,,Aquarius,17,6,,Taurus,17,9,,Pisces,13,7,,Aquarius,2,6,,Aries,14,8,
2023-02-01,Wednesday,Virgo,21,89,Waxing,Ardra,തിരുവാതിര,6,1,Capricorn,19,5,,Gemini,10,10,,Sagittarius,24,4,,Aquarius,13,6,,Taurus,16,9,,Pisces,12,7,,Aquarius,2,6,,Aries,14,8,
2023-01-30,Monday,Virgo,20,74,Waxing,Rohini,രോഹിണി,4,2,Capricorn,17,5,,Taurus,16,9,EXALTED,Sagittarius,22,4,,Aquarius,11,6,,Taurus,16,9,,Pisces,12,7,,Aquarius,2,6,,Aries,15,8,
2023-01-28,Saturday,Virgo,18,56,Waxing,Bharani,ഭരണി,2,3,Capricorn,15,5,,Aries,21,8,,Sagittarius,20,4,,Aquarius,8,6,,Taurus,16,9,,Pisces,11,7,,Aquarius,1,6,,Aries,15,8,
2023-01-25,Wednesday,Virgo,15,25,Waxing,Uttara Bhadrapada,ഉത്രട്ടാതി,26,3,Capricorn,12,5,,Pisces,11,7,,Sagittarius,17,4,,Aquarius,5,6,,Taurus,15,9,,Pisces,11,7,,Aquarius,1,6,,Aries,15,8,
2023-01-23,Monday,Virgo,14,8,Waxing,Shatabhisha,ചതയം,24,2,Capricorn,10,5,,Aquarius,12,6,,Sagittarius,16,4,,Aquarius,2,6,,Taurus,15,9,,Pisces,10,7,,Aquarius,1,6,,Aries,15,8,
2023-01-21,Saturday,Virgo,12,0,Waxing,Shravana,തിരുവോണം,22,1,Capricorn,8,5,,Capricorn,12,5,,Sagittarius,15,4,,Aquarius,0,5,,Taurus,14,9,,Pisces,10,7,,Aquarius,1,6,,Aries,15,8,
2023-01-18,Wednesday,Virgo,9,11,Waning,Jyeshtha,തൃക്കേട്ട,18,3,Capricorn,5,5,,Scorpio,26,3,DEBILITATED,Sagittarius,14,4,,Capricorn,26,5,,Taurus,14,9,,Pisces,10,7,,Aquarius,0,6,,Aries,16,8,
2023-01-16,Monday,Virgo,8,29,Waning,Vishakha,വിശാഖം,16,3,Capricorn,3,5,,Libra,28,2,,Sagittarius,14,4,,Capricorn,23,5,,Taurus,14,9,,Pisces,9,7,,Aquarius,0,5,,Aries,16,8,
2023-01-14,Saturday,Virgo,6,49,Waning,Chitra,ചിത്തിര,14,3,Capricorn,1,5,,Libra,1,2,,Sagittarius,15,4,,Capricorn,21,5,,Taurus,14,9,,Pisces,9,7,,Aquarius,0,5,,Aries,16,8,
2023-01-11,Wednesday,Virgo,3,77,Waning,Purva Phalguni,പൂരം,11,4,Sagittarius,27,4,,Leo,24,12,,Sagittarius,17,4,,Capricorn,17,5,,Taurus,14,9,,Pisces,9,7,,Capricorn,29,5,,Aries,16,8,
2023-01-09,Monday,Virgo,2,91,Waning,Magha,മകം,10,1,Sagittarius,25,4,,Leo,0,12,,Sagittarius,19,4,,Capricorn,15,5,,Taurus,14,9,,Pisces,8,7,,Capricorn,29,5,,Aries,16,8,
2023-01-07,Saturday,Virgo,0,99,Waning,Pushya,പൂയ്യം,8,1,Sagittarius,23,5,,Cancer,6,12,,Sagittarius,22,5,,Capricorn,12,6,,Taurus,14,10,,Pisces,8,8,,Capricorn,29,6,,Aries,17,9,
2023-01-04,Wednesday,Leo,27,97,Waxing,Mrigashira,മകയിരം,5,3,Sagittarius,20,5,,Gemini,1,11,,Sagittarius,26,5,,Capricorn,8,6,,Taurus,14,10,,Pisces,8,8,,Capricorn,29,6,,Aries,17,9,
2023-01-02,Monday,Leo,26,87,Waxing,Krittika,കാർത്തിക,3,3,Sagittarius,18,5,,Taurus,6,10,EXALTED,Sagittarius,28,5,,Capricorn,6,6,,Taurus,15,10,,Pisces,7,8,,Capricorn,28,6,,Aries,18,9,
2022-12-31,Saturday,Leo,24,71,Waxing,Ashwini,അശ്വതി,1,4,Sagittarius,16,5,,Aries,12,9,,Sagittarius,29,5,,Capricorn,3,6,,Taurus,15,10,,Pisces,7,8,,Capricorn,28,6,,Aries,18,9,
2022-12-28,Wednesday,Leo,21,40,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,4,Sagittarius,13,5,,Pisces,2,8,,Capricorn,0,6,,Capricorn,0,5,,Taurus,15,10,,Pisces,7,8,,Capricorn,28,6,,Aries,18,9,
2022-12-26,Monday,Leo,20,20,Waxing,Dhanishta,അവിട്ടം,23,4,Sagittarius,11,5,,Aquarius,4,7,,Capricorn,0,5,,Sagittarius,27,5,,Taurus,16,10,,Pisces,6,8,,Capricorn,28,6,,Aries,18,9,
2022-12-24,Saturday,Leo,18,5,Waxing,Uttara Ashadha,ഉത്രാടം,21,3,Sagittarius,9,5,,Capricorn,4,6,,Sagittarius,29,5,,Sagittarius,25,5,,Taurus,16,10,,Pisces,6,8,,Capricorn,28,6,,Aries,18,9,
2022-12-21,Wednesday,Leo,15,2,Waning,Jyeshtha,തൃക്കേട്ട,18,1,Sagittarius,6,5,,Scorpio,18,4,DEBILITATED,Sagittarius,26,5,,Sagittarius,21,5,,Taurus,17,10,,Pisces,6,8,,Capricorn,27,6,,Aries,18,9,
2022-12-19,Monday,Leo,14,14,Waning,Swati,ചോതി,15,4,Sagittarius,4,5,,Libra,20,3,,Sagittarius,24,5,,Sagittarius,18,5,,Taurus,18,10,,Pisces,6,8,,Capricorn,27,6,,Aries,18,9,
2022-12-17,Saturday,Leo,12,32,Waning,Hasta,അത്തം,13,4,Sagittarius,2,5,,Virgo,23,2,,Sagittarius,22,5,,Sagittarius,16,5,,Taurus,18,10,,Pisces,6,8,,Capricorn,27,6,,Aries,18,9,
2022-12-14,Wednesday,Leo,9,62,Waning,Purva Phalguni,പൂരം,11,1,Scorpio,29,4,,Leo,15,1,,Sagittarius,18,5,,Sagittarius,12,5,,Taurus,19,10,,Pisces,5,8,,Capricorn,27,6,,Aries,18,9,
2022-12-12,Monday,Leo,8,79,Waning,Ashlesha,ആയില്യം,9,2,Scorpio,27,4,,Cancer,22,12,,Sagittarius,15,5,,Sagittarius,10,5,,Taurus,20,10,,Pisces,5,8,,Capricorn,27,6,,Aries,18,9,
2022-12-10,Saturday,Leo,6,92,Waning,Punarvasu,പുണർതം,7,3,Scorpio,25,4,,Gemini,28,11,,Sagittarius,12,5,,Sagittarius,7,5,,Taurus,21,10,,Pisces,5,8,,Capricorn,26,6,,Aries,19,9,
2022-12-07,Wednesday,Leo,4,100,Waxing,Rohini,രോഹിണി,4,4,Scorpio,22,4,,Taurus,22,10,EXALTED,Sagittarius,8,5,,Sagittarius,3,5,,Taurus,22,10,,Pisces,5,8,,Capricorn,26,6,,Aries,19,9,
2022-12-05,Monday,Leo,2,96,Waxing,Krittika,കാർത്തിക,3,1,Scorpio,20,4,,Aries,27,9,,Sagittarius,5,5,,Sagittarius,1,5,,Taurus,23,10,,Pisces,5,8,,Capricorn,26,6,,Aries,19,9,
2022-12-03,Saturday,Leo,0,85,Waxing,Ashwini,അശ്വതി,1,1,Scorpio,18,4,,Aries,2,9,,Sagittarius,2,5,,Scorpio,28,4,,Taurus,23,10,,Pisces,5,8,,Capricorn,26,6,,Aries,19,9,
2022-11-30,Wednesday,Cancer,28,56,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Scorpio,15,5,,Aquarius,22,8,,Scorpio,27,5,,Scorpio,25,5,,Taurus,25,11,,Pisces,5,9,,Capricorn,26,7,,Aries,19,10,
2022-11-28,Monday,Cancer,26,34,Waxing,Dhanishta,അവിട്ടം,23,1,Scorpio,13,5,,Capricorn,24,7,,Scorpio,24,5,,Scorpio,22,5,,Taurus,25,11,,Pisces,5,9,,Capricorn,26,7,,Aries,19,10,
2022-11-26,Saturday,Cancer,24,14,Waxing,Purva Ashadha,പൂരാടം,20,4,Scorpio,11,5,,Sagittarius,25,6,,Scorpio,21,5,,Scorpio,20,5,,Taurus,26,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-23,Wednesday,Cancer,22,0,Waxing,Anuradha,അനിഴം,17,3,Scorpio,8,5,,Scorpio,11,5,DEBILITATED,Scorpio,16,5,,Scorpio,16,5,,Taurus,27,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-21,Monday,Cancer,20,4,Waning,Swati,ചോതി,15,2,Scorpio,6,5,,Libra,12,4,,Scorpio,13,5,,Scorpio,13,5,,Taurus,28,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-19,Saturday,Cancer,19,17,Waning,Hasta,അത്തം,13,2,Scorpio,4,5,,Virgo,15,3,,Scorpio,10,5,,Scorpio,11,5,,Taurus,28,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-16,Wednesday,Cancer,16,44,Waning,Magha,മകം,10,3,Scorpio,1,5,,Leo,7,2,,Scorpio,6,5,,Scorpio,7,5,,Taurus,29,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-14,Monday,Cancer,14,63,Waning,Pushya,പൂയ്യം,8,4,Libra,29,4,DEBILITATED,Cancer,13,1,,Scorpio,2,5,,Scorpio,4,5,,Gemini,0,11,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-12,Saturday,Cancer,13,80,Waning,Ardra,തിരുവാതിര,6,4,Libra,27,4,DEBILITATED,Gemini,20,12,,Libra,29,4,,Scorpio,2,5,,Gemini,0,12,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-09,Wednesday,Cancer,10,97,Waning,Rohini,രോഹിണി,4,1,Libra,24,4,DEBILITATED,Taurus,13,11,EXALTED,Libra,24,4,,Libra,28,4,,Gemini,1,12,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-07,Monday,Cancer,9,100,Waxing,Bharani,ഭരണി,2,2,Libra,22,4,DEBILITATED,Aries,18,10,,Libra,21,4,,Libra,26,4,,Gemini,1,12,,Pisces,5,9,,Capricorn,25,7,,Aries,19,10,
2022-11-05,Saturday,Gemini,24,94,Waxing,Revati,രേവതി,27,2,Libra,20,5,DEBILITATED,Pisces,21,10,,Libra,18,5,,Libra,23,5,,Gemini,1,1,,Pisces,5,10,,Capricorn,25,8,,Aries,19,11,
2022-11-02,Wednesday,Gemini,22,70,Waxing,Shatabhisha,ചതയം,24,2,Libra,16,5,DEBILITATED,Aquarius,11,9,,Libra,13,5,,Libra,19,5,,Gemini,1,1,,Pisces,5,10,,Capricorn,25,8,,Aries,19,11,
2022-10-31,Monday,Gemini,20,48,Waxing,Shravana,തിരുവോണം,22,1,Libra,14,5,DEBILITATED,Capricorn,13,8,,Libra,10,5,,Libra,17,5,,Gemini,1,1,,Pisces,6,10,,Capricorn,24,8,,Aries,19,11,
2022-10-29,Saturday,Gemini,18,26,Waxing,Purva Ashadha,പൂരാടം,20,1,Libra,12,5,DEBILITATED,Sagittarius,14,7,,Libra,6,5,,Libra,14,5,,Gemini,1,1,,Pisces,6,10,,Capricorn,24,8,,Aries,19,11,
2022-10-26,Wednesday,Gemini,16,4,Waxing,Vishakha,വിശാഖം,16,4,Libra,9,5,DEBILITATED,Scorpio,1,6,DEBILITATED,Libra,1,5,,Libra,11,5,,Gemini,1,1,,Pisces,6,10,,Capricorn,24,8,,Aries,19,11,
2022-10-24,Monday,Gemini,14,0,Waning,Chitra,ചിത്തിര,14,4,Libra,8,5,DEBILITATED,Libra,3,5,,Virgo,28,4,EXALTED,Libra,8,5,,Gemini,1,1,,Pisces,6,10,,Capricorn,24,8,,Aries,19,11,
2022-10-22,Saturday,Gemini,12,6,Waning,Uttara Phalguni,ഉത്രം,12,4,Libra,6,5,DEBILITATED,Virgo,7,4,,Virgo,25,4,EXALTED,Libra,6,5,,Gemini,1,1,,Pisces,6,10,,Capricorn,24,8,,Aries,19,11,
